DICA,WASHINGTON REIS,abstencoes,aptos,bairro,cep,codigo_municipio,endereco,location,nao_considerados,nome_local,nome_munic,num_local,percentual_abstencoes,percentual_anulados,percentual_brancos,percentual_legenda,percentual_nominais,percentual_nulos,secao,votos_anulados,votos_brancos,votos_legenda,votos_nominais,votos_nulos,zona
178,97,86,387,PANTANAL,25040160,58335,AV. GOMES FREIRE S/N,"AV. GOMES FREIRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",112,CIEP CLEMENTINA DE JESUS,DUQUE DE CAXIAS,1805,0.22,0.0,0.02,0.0,0.71,0.05,158,0,7,0,275,19,79
102,137,111,398,DOUTOR LAUREANO,25050580,58335,AV. CHOPIN 25,"AV. CHOPIN 25, DOUTOR LAUREANO, DUQUE DE CAXIAS, Rio de Janeiro",159,ESCOLA ESTADUAL HERBERT MOSES,DUQUE DE CAXIAS,1082,0.28,0.0,0.03,0.0,0.6,0.1,32,0,10,0,239,38,78
166,124,60,397,PANTANAL,25040060,58335,AV. LAURO SODRE S/N,"AV. LAURO SODRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",107,CIEP GRACILIANO RAMOS,DUQUE DE CAXIAS,1376,0.15,0.0,0.03,0.0,0.73,0.09,542,0,13,0,290,34,79
112,156,77,395,COPACABANA,25060200,58335,RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374,"RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374, COPACABANA, DUQUE DE CAXIAS, Rio de Janeiro",127,ESCOLA MUNICIPAL GENERAL SAMPAIO,DUQUE DE CAXIAS,1015,0.19,0.0,0.04,0.0,0.68,0.08,151,0,17,0,268,33,78
61,130,54,297,IMBARIÊ,25270000,58335,"RUA GOINDIRA, 343","RUA GOINDIRA, 343, IMBARIÊ, DUQUE DE CAXIAS, Rio de Janeiro",106,ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE,DUQUE DE CAXIAS,1317,0.18,0.0,0.06,0.0,0.64,0.11,171,0,18,0,191,34,127
115,108,69,350,DOUTOR LAUREANO,25065170,58335,RUA LEANDRO DA MOTA 159,"RUA LEANDRO DA MOTA 159, DOUTOR LAUREANO, DUQUE DE CAXIAS, Rio de Janeiro",127,CRECHE MUN. GRACIESSE LUÍSA SILVA LOURENÇO(CRUZEIRO DO SUL),DUQUE DE CAXIAS,1090,0.2,0.0,0.04,0.0,0.64,0.13,130,0,13,0,223,45,78
85,107,64,287,SARACURUNA,25212662,58335,RUA CASTRO ALVES S/N,"RUA CASTRO ALVES S/N, SARACURUNA, DUQUE DE CAXIAS, Rio de Janeiro",95,CIEP 229 CANDIDO PORTINARI,DUQUE DE CAXIAS,1724,0.22,0.0,0.03,0.0,0.67,0.08,290,0,9,0,192,22,126
82,143,83,371,IMBARIÊ,25275300,58335,"RUA 14 DE JULHO, LT 13 QD 67","RUA 14 DE JULHO, LT 13 QD 67, IMBARIÊ, DUQUE DE CAXIAS, Rio de Janeiro",146,ESCOLA MUNICIPAL PAULO RODRIGUES PEREIRA,DUQUE DE CAXIAS,1180,0.22,0.0,0.06,0.0,0.61,0.11,103,0,21,0,225,42,127
42,243,68,379,XERÉM,25245410,58335,RUA ENEAS FRUTUOSO S/N,"RUA ENEAS FRUTUOSO S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",94,CIEP 338 - CELIA RABELO,DUQUE DE CAXIAS,1244,0.18,0.0,0.02,0.0,0.75,0.05,163,0,6,0,285,20,128
165,82,99,380,VILA OPERARIA,25080520,58335,"RUA BADGER DA SILVEIRA, 9","RUA BADGER DA SILVEIRA, 9, VILA OPERARIA, DUQUE DE CAXIAS, Rio de Janeiro",133,ESCOLA MUNICIPAL VILA OPERARIA,DUQUE DE CAXIAS,1376,0.26,0.0,0.01,0.0,0.65,0.08,96,0,5,0,247,29,66
96,81,98,300,ITATIAIA,25070000,58335,"RUA ALBERTO TORRES, 124","RUA ALBERTO TORRES, 124, ITATIAIA, DUQUE DE CAXIAS, Rio de Janeiro",123,EDUCANDARIO CRUZEIRO DO SUL,DUQUE DE CAXIAS,1066,0.33,0.0,0.03,0.0,0.59,0.05,36,0,10,0,177,15,200
113,155,76,398,PILAR,25233170,58335,RUA COMENDADOR SILVA CARDOSO S/N,"RUA COMENDADOR SILVA CARDOSO S/N, PILAR, DUQUE DE CAXIAS, Rio de Janeiro",130,ESCOLA MUNICIPAL PROFESSORA AMÉLIA CÂMARA,DUQUE DE CAXIAS,2216,0.19,0.0,0.03,0.0,0.67,0.11,605,0,10,0,268,44,79
162,102,80,396,PANTANAL,25040060,58335,AV. LAURO SODRE S/N,"AV. LAURO SODRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",132,CIEP GRACILIANO RAMOS,DUQUE DE CAXIAS,1376,0.2,0.0,0.03,0.0,0.67,0.1,553,0,13,0,264,39,79
184,93,78,394,PARQUE LAFAIETE,25015100,58335,RUA EXP. AQUINO DE ARAUJO S/N ESQ. RUA RISOLETA CAETANO,"RUA EXP. AQUINO DE ARAUJO S/N ESQ. RUA RISOLETA CAETANO, PARQUE LAFAIETE, DUQUE DE CAXIAS, Rio de Janeiro",117,ESCOLA MUNICIPAL TODOS OS SANTOS,DUQUE DE CAXIAS,1503,0.2,0.0,0.02,0.0,0.7,0.08,194,0,7,0,277,32,103
117,110,122,382,SARACURUNA,25212390,58335,AV. PRESIDENTE ROOSEVELT S/N,"AV. PRESIDENTE ROOSEVELT S/N, SARACURUNA, DUQUE DE CAXIAS, Rio de Janeiro",155,CIEP 318 - PAULO MENDES CAMPOS,DUQUE DE CAXIAS,1422,0.32,0.0,0.03,0.0,0.59,0.06,208,0,10,0,227,23,126
42,117,58,250,SANTA CRUZ DA SERRA,25240000,58335,"RUA 20, LOTE 12, QUADRA 23","RUA 20, LOTE 12, QUADRA 23, SANTA CRUZ DA SERRA, DUQUE DE CAXIAS, Rio de Janeiro",91,ESCOLA MUNICIPAL PEDRO PAULO DA SILVA,DUQUE DE CAXIAS,1252,0.23,0.0,0.04,0.0,0.64,0.1,164,0,9,0,159,24,128
115,99,59,308,JARDIM 25 DE AGOSTO,25075142,58335,"RUA PROF. JOSÉ DE SOUZA HERDY, 450","RUA PROF. JOSÉ DE SOUZA HERDY, 450, JARDIM 25 DE AGOSTO, DUQUE DE CAXIAS, Rio de Janeiro",94,COLÉGIO ESTADUAL PROFESSOR JOSÉ DE SOUZA HERDY,DUQUE DE CAXIAS,1058,0.19,0.0,0.01,0.0,0.69,0.1,135,0,4,0,214,31,66
59,150,86,333,TAQUARA,25270010,58335,"ESTRADA CACHOEIRA DAS DORES, 410","ESTRADA CACHOEIRA DAS DORES, 410, TAQUARA, DUQUE DE CAXIAS, Rio de Janeiro",124,ESCOLA ESTADUAL NOVA AMÉRICA,DUQUE DE CAXIAS,1139,0.26,0.0,0.02,0.0,0.63,0.09,83,0,8,0,209,30,127
85,121,107,387,NOVA CAMPINAS,25266000,58335,"RUA B, QD 12 LT 17 E 23","RUA B, QD 12 LT 17 E 23, NOVA CAMPINAS, DUQUE DE CAXIAS, Rio de Janeiro",181,ESCOLA MUNICIPAL NOVA CAMPINAS - CAIXA DÁGUA,DUQUE DE CAXIAS,1449,0.28,0.0,0.06,0.0,0.53,0.13,232,0,24,0,206,50,127
24,79,32,151,JARDIM ROTSEN,25272030,58335,"AV. AUTOMÓVEL CLUB, S/N KM 52","AV. AUTOMÓVEL CLUB, S/N KM 52, JARDIM ROTSEN, DUQUE DE CAXIAS, Rio de Janeiro",48,ESCOLA MUNICIPAL ALMIRANTE TAMANDARÉ,DUQUE DE CAXIAS,1384,0.21,0.0,0.02,0.0,0.68,0.09,178,0,3,0,103,13,127
102,162,70,387,SARACURUNA,25220650,58335,RUA PEDRO I S/N,"RUA PEDRO I S/N, SARACURUNA, DUQUE DE CAXIAS, Rio de Janeiro",123,ESCOLA MUNICIPAL PEDRO RODRIGUES DO CARMO,DUQUE DE CAXIAS,1570,0.18,0.0,0.04,0.0,0.68,0.1,310,0,14,0,264,39,126
94,128,101,370,CENTENÁRIO,25020210,58335,RUA MANOEL VIEIRA S/N,"RUA MANOEL VIEIRA S/N, CENTENÁRIO, DUQUE DE CAXIAS, Rio de Janeiro",148,CRECHE MUNICIPAL PROFESSOR JOÃO DE OLIVEIRA,DUQUE DE CAXIAS,1090,0.27,0.0,0.02,0.0,0.6,0.11,41,0,8,0,222,39,77
112,70,116,332,SÃO BENTO,25045000,58335,AV. PRESIDENTE KENNEDY S/N,"AV. PRESIDENTE KENNEDY S/N, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",150,CIEP 201 AARAO STEINBRUCH,DUQUE DE CAXIAS,1910,0.35,0.0,0.04,0.0,0.55,0.06,91,0,13,0,182,21,79
184,77,102,397,PARQUE BEIRA MAR,25085460,58335,RUA FLORIANOPOLIS 75,"RUA FLORIANOPOLIS 75, PARQUE BEIRA MAR, DUQUE DE CAXIAS, Rio de Janeiro",136,COLÉGIO ESTADUAL DULCE PETRI,DUQUE DE CAXIAS,1210,0.26,0.0,0.02,0.0,0.66,0.07,19,0,7,0,261,27,66
126,74,97,327,SÃO BENTO,25045000,58335,AV. PRESIDENTE KENNEDY S/N,"AV. PRESIDENTE KENNEDY S/N, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",127,CIEP 201 AARAO STEINBRUCH,DUQUE DE CAXIAS,1910,0.3,0.0,0.04,0.0,0.61,0.05,90,0,13,0,200,17,79
80,93,88,298,ITATIAIA,25070000,58335,"RUA ALBERTO TORRES, 124","RUA ALBERTO TORRES, 124, ITATIAIA, DUQUE DE CAXIAS, Rio de Janeiro",125,EDUCANDARIO CRUZEIRO DO SUL,DUQUE DE CAXIAS,1066,0.3,0.0,0.03,0.0,0.58,0.09,37,0,10,0,173,27,200
80,86,56,249,SANTA TERESA,25086030,58335,"ESTRADA SÃO VICENTE, 98","ESTRADA SÃO VICENTE, 98, SANTA TERESA, DUQUE DE CAXIAS, Rio de Janeiro",83,CIEP 098 PROFESSORA HILDA DO CARMO SIQUEIRA,DUQUE DE CAXIAS,1015,0.22,0.0,0.02,0.0,0.67,0.09,8,0,4,0,166,23,200
124,126,76,353,VILA SÃO LUIS,25065155,58335,"RUA 21 DE ABRIL, 250 (ESQ. COM R. TREZE DE MAIO)","RUA 21 DE ABRIL, 250 (ESQ. COM R. TREZE DE MAIO), VILA SÃO LUIS, DUQUE DE CAXIAS, Rio de Janeiro",103,ESCOLA MUNICIPAL 21 DE ABRIL,DUQUE DE CAXIAS,1414,0.22,0.0,0.01,0.0,0.71,0.06,127,0,5,0,250,22,200
122,122,72,392,CAMPOS ELÍSEOS,25225592,58335,RUA MARANHAO 90,"RUA MARANHAO 90, CAMPOS ELÍSEOS, DUQUE DE CAXIAS, Rio de Janeiro",148,ESCOLA MUNICIPAL MARILANDIA,DUQUE DE CAXIAS,1228,0.18,0.0,0.02,0.0,0.62,0.17,306,0,9,0,244,67,126
109,82,94,330,ITATIAIA,25070512,58335,RUA ITABIRA 469,"RUA ITABIRA 469, ITATIAIA, DUQUE DE CAXIAS, Rio de Janeiro",139,CLUBE ITAPERUNA FUTEBOL CAXIENSE,DUQUE DE CAXIAS,1082,0.28,0.0,0.03,0.0,0.58,0.1,51,0,11,0,191,34,200
64,64,47,193,ITATIAIA,25070000,58335,RUA ALBERTO TORRES 155,"RUA ALBERTO TORRES 155, ITATIAIA, DUQUE DE CAXIAS, Rio de Janeiro",65,FUNDAÇÃO DE APOIO À ESCOLA TÉCNICA - FAETEC,DUQUE DE CAXIAS,1074,0.24,0.0,0.03,0.0,0.66,0.07,50,0,5,0,128,13,200
61,175,81,366,SANTA CRUZ DA SERRA,25251740,58335,RODOVIA WASHINGTON LUIZ S/N,"RODOVIA WASHINGTON LUIZ S/N, SANTA CRUZ DA SERRA, DUQUE DE CAXIAS, Rio de Janeiro",130,CIEP MONTEIRO LOBATO,DUQUE DE CAXIAS,1147,0.22,0.0,0.03,0.0,0.64,0.11,73,0,10,0,236,39,128
92,143,87,391,PARQUE EQUITATIVA,25260000,58335,"RUA MARQUES DE LAFAIETE, 70","RUA MARQUES DE LAFAIETE, 70, PARQUE EQUITATIVA, DUQUE DE CAXIAS, Rio de Janeiro",156,ESCOLA MUNICIPAL SANTA LUZIA,DUQUE DE CAXIAS,1414,0.22,0.0,0.03,0.0,0.6,0.15,165,0,12,0,235,57,127
146,87,90,366,SÃO BENTO,25045000,58335,RUA PAULO FREIRE  S/N - ANT. RUA F,"RUA PAULO FREIRE  S/N - ANT. RUA F, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",133,ESCOLA MUNICIPAL SETE DE SETEMBRO,DUQUE DE CAXIAS,1228,0.25,0.0,0.02,0.0,0.64,0.09,103,0,9,0,233,34,79
73,72,53,238,JARDIM 25 DE AGOSTO,25070390,58335,"RUA TUIUTI, 257","RUA TUIUTI, 257, JARDIM 25 DE AGOSTO, DUQUE DE CAXIAS, Rio de Janeiro",93,ESCOLA ESTADUAL MUNICIPALIZADA MANOEL JOAQUIM SALGUEIRO,DUQUE DE CAXIAS,1104,0.22,0.0,0.03,0.0,0.61,0.13,168,0,8,0,145,32,66
88,127,93,380,SANTA LÚCIA,25266000,58335,"RUA TORMIN, 179 - CONJ. RES. 22 DE ABRIL - TASA","RUA TORMIN, 179 - CONJ. RES. 22 DE ABRIL - TASA, SANTA LÚCIA, DUQUE DE CAXIAS, Rio de Janeiro",165,ESCOLA MUNICIPAL ROBERTO WEGUELIN DE ABREU,DUQUE DE CAXIAS,1350,0.24,0.0,0.03,0.0,0.57,0.16,164,0,12,0,215,60,127
94,135,95,355,CENTENÁRIO,25080460,58335,RUA DA MINA 960,"RUA DA MINA 960, CENTENÁRIO, DUQUE DE CAXIAS, Rio de Janeiro",126,ESCOLA ESTADUAL SENHOR DO BONFIM,DUQUE DE CAXIAS,1066,0.27,0.0,0.03,0.0,0.65,0.06,26,0,10,0,229,21,77
53,135,70,314,IMBARIÊ,25267000,58335,"RUA GOINDIRA, S/N","RUA GOINDIRA, S/N, IMBARIÊ, DUQUE DE CAXIAS, Rio de Janeiro",126,COLÉGIO ESTADUAL DOUTOR ALFREDO BACKER,DUQUE DE CAXIAS,1023,0.22,0.0,0.06,0.0,0.6,0.12,135,0,18,0,188,38,127
121,101,107,396,JARDIM PRIMAVERA,25223540,58335,PRACA NOSSA SENHORA DE LOURDES S/N,"PRACA NOSSA SENHORA DE LOURDES S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",174,CIEP 209 ATAULPHO ALVES,DUQUE DE CAXIAS,1120,0.27,0.0,0.03,0.0,0.56,0.14,338,0,12,0,222,55,126
124,109,70,339,JARDIM LEAL,25035570,58335,RUA SOLANGE 7,"RUA SOLANGE 7, JARDIM LEAL, DUQUE DE CAXIAS, Rio de Janeiro",106,CIEP JARDIM LEAL,DUQUE DE CAXIAS,1031,0.21,0.0,0.03,0.0,0.69,0.08,16,0,9,0,233,27,194
130,108,85,389,JARDIM PRIMAVERA,25213340,58335,RUA GERALDO ROCHA S/N,"RUA GERALDO ROCHA S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",151,ESCOLA MUNICIPAL ANTON DWORSAK,DUQUE DE CAXIAS,1759,0.22,0.0,0.04,0.0,0.61,0.13,253,0,15,0,238,51,126
74,72,74,237,CENTRO,25020100,58335,RUA BELISARIO PENA 273,"RUA BELISARIO PENA 273, CENTRO, DUQUE DE CAXIAS, Rio de Janeiro",91,ESCOLA MUNICIPAL ALVARO ALBERTO,DUQUE DE CAXIAS,1155,0.31,0.0,0.0,0.0,0.62,0.07,50,0,1,0,146,16,103
126,137,76,393,COPACABANA,25060200,58335,RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374,"RUA PRESIDENTE JUSCELINO KUBISTCHEK DE OLIVEIRA 3374, COPACABANA, DUQUE DE CAXIAS, Rio de Janeiro",130,ESCOLA MUNICIPAL GENERAL SAMPAIO,DUQUE DE CAXIAS,1015,0.19,0.0,0.02,0.0,0.67,0.12,120,0,7,0,263,47,78
145,101,81,383,PARQUE PAULICÉIA,25071000,58335,RUA PARANA 739,"RUA PARANA 739, PARQUE PAULICÉIA, DUQUE DE CAXIAS, Rio de Janeiro",137,ESCOLA MUNICIPAL MOTA SOBRINHO,DUQUE DE CAXIAS,1023,0.21,0.0,0.03,0.0,0.64,0.12,15,0,10,0,246,46,200
125,92,69,333,JARDIM LEAL,25035570,58335,RUA SOLANGE 7,"RUA SOLANGE 7, JARDIM LEAL, DUQUE DE CAXIAS, Rio de Janeiro",116,CIEP JARDIM LEAL,DUQUE DE CAXIAS,1031,0.21,0.0,0.03,0.0,0.65,0.11,17,0,11,0,217,36,194
84,81,58,280,SANTA LÚCIA,25266000,58335,"RUA TORMIN, 179 - CONJ. RES. 22 DE ABRIL - TASA","RUA TORMIN, 179 - CONJ. RES. 22 DE ABRIL - TASA, SANTA LÚCIA, DUQUE DE CAXIAS, Rio de Janeiro",115,ESCOLA MUNICIPAL ROBERTO WEGUELIN DE ABREU,DUQUE DE CAXIAS,1350,0.21,0.0,0.05,0.0,0.59,0.15,122,0,14,0,165,43,127
77,163,116,397,VILA CANAAN,25255160,58335,RUA BONSUCESSO S/N,"RUA BONSUCESSO S/N, VILA CANAAN, DUQUE DE CAXIAS, Rio de Janeiro",157,ESCOLA ESTADUAL ALEMY TAVARES DA SILVA,DUQUE DE CAXIAS,1139,0.29,0.0,0.03,0.0,0.6,0.07,60,0,12,0,240,29,128
48,215,85,374,CAPIVARI,25245230,58335,AV. MARQUES DE BARBACENA LT 18/19 QD 3,"AV. MARQUES DE BARBACENA LT 18/19 QD 3, CAPIVARI, DUQUE DE CAXIAS, Rio de Janeiro",111,ESCOLA MUNICIPAL PARQUE CAPIVARI,DUQUE DE CAXIAS,1503,0.23,0.0,0.02,0.0,0.7,0.05,248,0,8,0,263,18,126
107,99,60,314,BANANAL,25035030,58335,AV. FRANCISCO FALEIRO DE FREITAS LIMA 194,"AV. FRANCISCO FALEIRO DE FREITAS LIMA 194, BANANAL, DUQUE DE CAXIAS, Rio de Janeiro",108,ESCOLA ESTADUAL GETULIO VARGAS,DUQUE DE CAXIAS,1015,0.19,0.0,0.03,0.0,0.66,0.13,96,0,8,0,206,40,194
108,147,78,398,PILAR,25233170,58335,RUA COMENDADOR SILVA CARDOSO S/N,"RUA COMENDADOR SILVA CARDOSO S/N, PILAR, DUQUE DE CAXIAS, Rio de Janeiro",143,ESCOLA MUNICIPAL PROFESSORA AMÉLIA CÂMARA,DUQUE DE CAXIAS,2216,0.2,0.0,0.06,0.0,0.64,0.1,629,0,24,0,255,41,79
126,86,61,301,PARQUE LAFAIETE,25015310,58335,"RUA RAMIZ GALVÃO, 200","RUA RAMIZ GALVÃO, 200, PARQUE LAFAIETE, DUQUE DE CAXIAS, Rio de Janeiro",89,COMPLEXO CULTURAL CAÇA TALENTOS,DUQUE DE CAXIAS,1333,0.2,0.0,0.03,0.0,0.7,0.07,270,0,8,0,212,20,103
50,125,58,283,SANTA CRUZ DA SERRA,25240000,58335,"RUA 20, LOTE 12, QUADRA 23","RUA 20, LOTE 12, QUADRA 23, SANTA CRUZ DA SERRA, DUQUE DE CAXIAS, Rio de Janeiro",108,ESCOLA MUNICIPAL PEDRO PAULO DA SILVA,DUQUE DE CAXIAS,1252,0.2,0.0,0.05,0.0,0.62,0.13,154,0,14,0,175,36,128
105,91,103,337,CENTRO,25010009,58335,"AVENIDA PRESIDENTE KENNEDY,1861","AVENIDA PRESIDENTE KENNEDY,1861, CENTRO, DUQUE DE CAXIAS, Rio de Janeiro",141,CATEDRAL DE SANTO ANTONIO,DUQUE DE CAXIAS,1163,0.31,0.0,0.02,0.0,0.58,0.09,51,0,6,0,196,32,103
51,211,86,366,CAPIVARI,25245230,58335,AV. MARQUES DE BARBACENA LT 18/19 QD 3,"AV. MARQUES DE BARBACENA LT 18/19 QD 3, CAPIVARI, DUQUE DE CAXIAS, Rio de Janeiro",104,ESCOLA MUNICIPAL PARQUE CAPIVARI,DUQUE DE CAXIAS,1503,0.23,0.0,0.01,0.0,0.72,0.04,323,0,5,0,262,13,126
133,118,72,398,JARDIM PRIMAVERA,25212310,58335,RUA LEIBRITZ S/N,"RUA LEIBRITZ S/N, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",147,CIEP 035 MARECHAL HENRIQUE TEIXEIRA LOTT,DUQUE DE CAXIAS,1082,0.18,0.0,0.04,0.0,0.63,0.15,175,0,15,0,251,60,126
128,129,69,393,VILA SÃO LUIS,25065172,58335,AV. BRASIL S/N (ESQ. COM R. QUATORZE DE JULHO),"AV. BRASIL S/N (ESQ. COM R. QUATORZE DE JULHO), VILA SÃO LUIS, DUQUE DE CAXIAS, Rio de Janeiro",136,ESCOLA ESTADUAL PROFESSORA LIA MARCIA GONÇALVES PANARO,DUQUE DE CAXIAS,1104,0.18,0.0,0.03,0.0,0.65,0.14,120,0,12,0,257,55,200
80,108,64,291,IMBARIÊ,25000000,58335,"RUA GOINDIRA, 379","RUA GOINDIRA, 379, IMBARIÊ, DUQUE DE CAXIAS, Rio de Janeiro",103,COLÉGIO ESTADUAL FERNANDO FIGUEIREDO,DUQUE DE CAXIAS,1031,0.22,0.0,0.03,0.0,0.65,0.1,14,0,10,0,188,29,127
61,164,77,365,SANTA CRUZ DA SERRA,25255070,58335,RUA ALAGOAS S/N,"RUA ALAGOAS S/N, SANTA CRUZ DA SERRA, DUQUE DE CAXIAS, Rio de Janeiro",140,ESCOLA MUNICIPAL ROTARY,DUQUE DE CAXIAS,1040,0.21,0.0,0.02,0.0,0.62,0.15,114,0,9,0,225,54,128
156,91,106,395,PARQUE FLUMINENSE,25046560,58335,RUA KNAUBER S/N,"RUA KNAUBER S/N, PARQUE FLUMINENSE, DUQUE DE CAXIAS, Rio de Janeiro",148,ESCOLA MUNICIPAL MINAS GERAIS,DUQUE DE CAXIAS,1201,0.27,0.0,0.03,0.0,0.63,0.08,97,0,10,0,247,32,79
107,134,100,381,SARAPUÍ,25050100,58335,"AV REPUBLICA DO PARAGUAI, S/N","AV REPUBLICA DO PARAGUAI, S/N, SARAPUÍ, DUQUE DE CAXIAS, Rio de Janeiro",140,CIEP CARLOS CHAGAS,DUQUE DE CAXIAS,1163,0.26,0.0,0.02,0.0,0.63,0.08,72,0,9,0,241,31,78
112,127,64,358,CORTE OITO,25030060,58335,"RUA PETRÓPOLIS, 175","RUA PETRÓPOLIS, 175, CORTE OITO, DUQUE DE CAXIAS, Rio de Janeiro",119,ESCOLA MUNICIPAL ANÍSIO SPINOLA TEIXEIRA,DUQUE DE CAXIAS,1112,0.18,0.0,0.06,0.0,0.67,0.1,119,0,20,0,239,35,77
112,72,70,303,SÃO BENTO,25045010,58335,AV. PRESIDENTE KENNEDY 9422,"AV. PRESIDENTE KENNEDY 9422, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",119,FEUDUC,DUQUE DE CAXIAS,1252,0.23,0.0,0.04,0.0,0.61,0.12,593,0,13,0,184,36,79
59,182,100,363,XERÉM,25250400,58335,RUA DOS ENGENHEIROS-F.N.M. S/N,"RUA DOS ENGENHEIROS-F.N.M. S/N, XERÉM, DUQUE DE CAXIAS, Rio de Janeiro",122,COLEGIO ESTADUAL BARAO DE MAUA,DUQUE DE CAXIAS,1082,0.28,0.0,0.01,0.0,0.66,0.05,23,0,3,0,241,19,128
158,100,54,339,PANTANAL,25040160,58335,AV GOMES FREIRE S/N,"AV GOMES FREIRE S/N, PANTANAL, DUQUE DE CAXIAS, Rio de Janeiro",81,ESCOLA MUNICIPAL MARIA CLARA MACHADO (ANT. MARIA TENÓRIO),DUQUE DE CAXIAS,2232,0.16,0.0,0.03,0.0,0.76,0.05,610,0,10,0,258,17,79
42,233,60,379,PARQUE ELDORADO,11111111,58335,RUA PARANA 5 E 6,"RUA PARANA 5 E 6, PARQUE ELDORADO, DUQUE DE CAXIAS, Rio de Janeiro",104,CENTRO EDUCACIONAL RENASCER,DUQUE DE CAXIAS,1058,0.16,0.0,0.02,0.0,0.73,0.1,133,0,7,0,275,37,128
111,45,89,274,SÃO BENTO,25045000,58335,AV. PRESIDENTE KENNEDY S/N,"AV. PRESIDENTE KENNEDY S/N, SÃO BENTO, DUQUE DE CAXIAS, Rio de Janeiro",118,CIEP 201 AARAO STEINBRUCH,DUQUE DE CAXIAS,1910,0.32,0.0,0.03,0.0,0.57,0.07,150,0,9,0,156,20,79
131,98,78,381,JARDIM PRIMAVERA,25210000,58335,RUA ODESSA 546,"RUA ODESSA 546, JARDIM PRIMAVERA, DUQUE DE CAXIAS, Rio de Janeiro",152,COLEGIO ESTADUAL HELIO RANGEL,DUQUE DE CAXIAS,1368,0.2,0.0,0.05,0.0,0.6,0.14,325,0,20,0,229,54,126
105,128,102,381,SARAPUÍ,25050100,58335,"AV REPUBLICA DO PARAGUAI, S/N","AV REPUBLICA DO PARAGUAI, S/N, SARAPUÍ, DUQUE DE CAXIAS, Rio de Janeiro",148,CIEP CARLOS CHAGAS,DUQUE DE CAXIAS,1163,0.27,0.0,0.05,0.0,0.61,0.07,138,0,19,0,233,27,78
105,131,95,380,BANANAL,25036120,58335,"RUA DR. JOÃO CLEMENTINO, 817","RUA DR. JOÃO CLEMENTINO, 817, BANANAL, DUQUE DE CAXIAS, Rio de Janeiro",144,ESCOLA MUNICIPAL DARCY VARGAS,DUQUE DE CAXIAS,1023,0.25,0.0,0.03,0.0,0.62,0.1,6,0,10,0,236,39,194
70,102,94,294,PARADA ANGÉLICA,25272230,58335,"RUA REAL DA ESTRELA, S/N","RUA REAL DA ESTRELA, S/N, PARADA ANGÉLICA, DUQUE DE CAXIAS, Rio de Janeiro",122,CIEP 407 - NEUZA GOULART BRIZOLA,DUQUE DE CAXIAS,1074,0.32,0.0,0.04,0.0,0.59,0.06,36,0,11,0,172,17,127
108,118,93,361,CORTE OITO,25030060,58335,"RUA PETRÓPOLIS, 175","RUA PETRÓPOLIS, 175, CORTE OITO, DUQUE DE CAXIAS, Rio de Janeiro",135,ESCOLA MUNICIPAL ANÍSIO SPINOLA TEIXEIRA,DUQUE DE CAXIAS,1112,0.26,0.0,0.02,0.0,0.63,0.09,45,0,9,0,226,33,77
77,61,87,252,JARDIM 25 DE AGOSTO,25075025,58335,RUA MARECHAL FLORIANO 555,"RUA MARECHAL FLORIANO 555, JARDIM 25 DE AGOSTO, DUQUE DE CAXIAS, Rio de Janeiro",114,CEDERJ - CENTRO DE EDUCAÇÃO SUPERIOR À DISTÂNCIA (ANT COL SANTA LUZIA),DUQUE DE CAXIAS,1040,0.35,0.0,0.02,0.0,0.55,0.09,24,0,5,0,138,22,66
95,94,49,279,VILA SÃO LUIS,25065030,58335,RUA DEPUTADO SA REGO S/N  (ESQ. COM R. PAULO DE FRONTIN),"RUA DEPUTADO SA REGO S/N  (ESQ. COM R. PAULO DE FRONTIN), VILA SÃO LUIS, DUQUE DE CAXIAS, Rio de Janeiro",90,ESCOLA ESTADUAL EUCLIDES DA CUNHA,DUQUE DE CAXIAS,1171,0.18,0.0,0.04,0.0,0.68,0.11,109,0,11,0,189,30,200
106,137,74,376,PARADA ANGÉLICA,25272000,58335,"AV. FERNANDO FIGUEIREDO, SN","AV. FERNANDO FIGUEIREDO, SN, PARADA ANGÉLICA, DUQUE DE CAXIAS, Rio de Janeiro",133,ESCOLA ESTADUAL PARADA ANGÉLICA,DUQUE DE CAXIAS,1406,0.2,0.0,0.05,0.0,0.65,0.11,196,0,18,0,243,41,127
